,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
868,516,6,Kiskunfélegyháza - Kazinczy utca,2412,6100,Kiskunfélegyháza,Kazinczy utca,1,,POINT (46.71224 19.84867),Kazinczy utca 1. ,,,,,,,,,,,,,,,,10007,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.71224,19.84867,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
869,517,6,Kiskunfélegyháza - Kossuth Lajos utca,2412,6100,Kiskunfélegyháza,Kossuth Lajos utca,14,,POINT (46.71018 19.84312),Kossuth Lajos utca 14.  ,,,,,,,,,,,,,,,,10008,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.71018,19.84312,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
870,518,6,Kiskunfélegyháza - Szent János tér,2412,6100,Kiskunfélegyháza,Szent János tér,4,,POINT (46.71046 19.84923),Szent János tér 4. ,,,,,,,,,,,,,,,,10009,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.71046,19.84923,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
871,508,6,Kalocsa - Bátyai út,2443,6300,Kalocsa,Bátyai út,,,POINT (46.5205 18.97695),Bátyai út ,,,,,,,,,,,,,,,,10013,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.5205,18.97695,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
872,465,6,Baja - Mixtea,2499,6500,Baja,Paprika utca,20,,POINT (46.18125 18.97418),Paprika utca 20.,,,,,,,,,,,,,,,,20028,,,,,,2.0,,,,1.0,50 kW,1.0,50 kW,1.0,43 kW,,,Efacec,QC45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.18125,18.97418,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
873,466,6,Baja - Petőfi-sziget. Május 1. sétány,2499,6500,Baja,Petőfi-sziget. Május 1. sétány,,,POINT (46.17738 18.94636),Petőfi-sziget. Május 1. sétány ,,,,,,,,,,,,,,,,10011,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_metaphone_is_around']",['street_is_not_around'],,2020-12-13 09:34:35.177599+00:00,,,46.17738,18.94636,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
874,467,6,Baja - Rókus utca,2499,6500,Baja,Rókus utca,,,POINT (46.17422 18.95951),Rókus utca ,,,,,,,,,,,,,,,,10012,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.17422,18.95951,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
875,468,6,Baja - Szegedi út,2499,6500,Baja,Szegedi út,105,,POINT (46.18426 18.97325),Szegedi út 105 ,,,,,,,,,,,,,,,,10010,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.18426,18.97325,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
876,487,6,Csongrád - Dózsa György tér,2526,6640,Csongrád,Dózsa György tér,1/A,,POINT (46.70998 20.14796),Dózsa György tér 1/a. ,,,,,,,,,,,,,,,,10004,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.70998,20.14796,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
877,540,6,Szeged - Szentháromság utca,2555,6725,Szeged,Szentháromság utca,68,,POINT (46.24294 20.1393),Szentháromság utca 68.,,,,,,,,,,,,,,,,10100,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.2429592,20.1393762,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,7021776013,OSM_object_type.node,6,0,2020-11-22 19:51:37.000000,"{'source:www.mobiliti.hu:date': '2020-11-09', 'capacity': '2', 'socket:type2_cable:output': '22 kW', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'model': 'BusinessLine', 'ref:vatin': 'HU23443486', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'addr:housenumber': '68', 'brand': 'Mobiliti', 'contact:email': 'help@mobiliti.hu', 'ref': '10100', 'authentication:none': 'yes', 'ref:vatin:hu': '23443486-2-42', 'contact:website': 'https://www.mobiliti.hu', 'branch': 'Szeged - Szentháromság utca', 'opening_hours': '24/7', 'authentication:membership_card': 'yes', 'amperage': '32', 'operator': 'NKM Mobilitás Kft.', 'manufacturer': 'EVBox', 'name': 'Mobiliti', 'parking:fee': 'no', 'addr:postcode': '6725', 'addr:street': 'Szentháromság utca', 'addr:city': 'Szeged', 'socket:type2_cable': '2', 'fee': 'yes'}",,6.23678239,
878,539,6,Szeged - Kossuth Lajos Sugárút,2557,6724,Szeged,Kossuth Lajos sugárút,68,,POINT (46.2622 20.13598),Kossuth Lajos Sugárút 68. ,,,,,,,,,,,,,,,,20019,,,,,,2.0,,,,1.0,50 kW,1.0,50 kW,1.0,43 kW,,,Siemens,CPC50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.2622,20.13598,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
879,541,6,Szeged - Zápor utca,2558,6728,Szeged,Zápor utca,4,,POINT (46.27474 20.10287),Zápor utca 4. - Auchan ,,,,,,,,,,,,,,,,10148,,,,,,2.0,,,,,,,,2.0,22 kW,,,Alfen,EVE Double Pro-Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_metaphone_is_around']",['street_is_not_around'],,2020-12-13 09:34:35.177599+00:00,,,46.27474,20.10287,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
880,469,6,Balástya - Family Hotel,2574,6764,Balástya,M5 147km - Family hotel,,,POINT (46.40445 19.97438),M5 147km - Family Hotel ,,,,,,,,,,,,,,,,10048,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:34:35.177599+00:00,,,46.40445,19.97438,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
881,565,6,Zsombó - Gárdonyi Géza utca,2596,6792,Zsombó,Gárdonyi Géza utca,21,,POINT (46.32582 19.98151),Gárdonyi Géza utca 21.,,,,,,,,,,,,,,,,10099,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_metaphone_is_around']",['street_is_not_around'],,2020-12-13 09:34:35.177599+00:00,,,46.32582,19.98151,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
882,507,6,Hódmezővásárhely - Hősök tere,2600,6800,Hódmezővásárhely,Hősök tere,,,POINT (46.41266 20.31712),Hősök tere ,,,,,,,,,,,,,,,,10003,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.41266,20.31712,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
883,522,6,Makó - Hollósy Kornélia utca,2609,6900,Makó,Hollósy Kornélia utca,2,,POINT (46.21867 20.47443),Hollósy Kornélia utca 2. ,,,,,,,,,,,,,,,,10024,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.21867,20.47443,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
884,523,6,Makó - Ipari Park. Inkubátorház,2609,6900,Makó,Ipari park,,,POINT (46.22824 20.50908),Ipari Park. Inkubátorház ,,,,,,,,,,,,,,,,10026,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_metaphone_is_around']",['street_is_not_around'],,2020-12-13 09:34:35.177599+00:00,,,46.22824,20.50908,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
885,524,6,Makó - Szent János tér,2609,6900,Makó,Szent János tér,9,,POINT (46.21517 20.47094),Szent János tér 9. ,,,,,,,,,,,,,,,,10025,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.21517,20.47094,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
886,474,6,Bordány - Park tér,0,6795,Bordány,Park tér,1,,POINT (46.32193 19.92228),Park tér 1.,,,,,,,,,,,,,,,,10097,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,46.32193,19.92228,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
887,528,6,Mohács - Színház utca,3030,7700,Mohács,Színház utca,,,POINT (45.98929 18.68811),Színház utca ,,,,,,,,,,,,,,,,10030,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,45.98929,18.68811,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
888,542,6,Székesfehérvár - Holland fasor,3265,8000,Székesfehérvár,Holland fasor,3,,POINT (47.14958 18.4277),Holland fasor 3. - Decathlon ,,,,,,,,,,,,,,,,10061,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:34:35.177599+00:00,,,47.14958,18.4277,6,Mobiliti,charging_station,"{'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'ref:HU:company': '01-09-965868', 'authentication:membership_card': 'yes', 'authentication:app': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'ref:vatin': 'HU23443486', 'operator': 'NKM Mobilitás Kft.', 'amenity': 'charging_station', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'contact:email': 'help@mobiliti.hu', 'opening_hours': '24/7', 'authentication:none': 'yes', 'fee': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2020-12-25 09:26:13.455427,,,,True
